catalog_id	version	parent_uid	child_uid	url	child_asset_type	rel_pos	wrapped_md5	unwrapped_md5	download_date	content_date	status_in_corpus
LDC2018E01	V2.0	IC0011T08	IC0011T7K	http://i.dailymail.co.uk/i/pix/2018/01/04/08/47BF12C800000578-0-image-m-83_1515053707533.jpg	.jpg.ldcc	228	b903f93f591efc3e8441f074792ddf94	6efbc683af7a0d42e8835be96a2db6ce	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7J	http://i.dailymail.co.uk/i/pix/2018/01/04/11/47C08A3300000578-0-image-a-52_1515065490150.jpg	.jpg.ldcc	227	489b17da0efcec5de6950b7863e60873	b4066e9b6a069fc883eb002b17e631e4	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7I	http://i.dailymail.co.uk/i/pix/2018/01/04/11/47C0719A00000578-0-image-m-33_1515064031542.jpg	.jpg.ldcc	226	578d0a20213a9a8622dfd8624744b016	f13cf558882fbaa45a64ae86dbfa52b0	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7H	http://i.dailymail.co.uk/i/pix/2018/01/04/10/47C0492E00000578-0-image-a-62_1515061475940.jpg	.jpg.ldcc	225	cfb72eeb114ae83fa9c821bc0d0b8bb3	a65d2b62a9c08f97b919132a133c6b19	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7G	http://i.dailymail.co.uk/i/pix/2018/01/04/00/47BD095F00000578-0-image-m-10_1515024822322.jpg	.jpg.ldcc	224	c77a5581c2326cc60e95f01ce8f5ee92	12c2d7e1da084e083fff75b78bc57723	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7F	http://i.dailymail.co.uk/i/pix/2018/01/04/10/47C050BB00000578-0-image-m-58_1515061030246.jpg	.jpg.ldcc	222	b3a842be0750966473adc4a13e63409b	a4569553b8713bea199a476504fd001f	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7E	http://i.dailymail.co.uk/i/pix/2018/01/04/03/47BE1B1C00000578-0-image-m-17_1515036059853.jpg	.jpg.ldcc	221	6419968d16ebfdea9997eb7754ed2f8d	c4a2519296837c662dba20d3cb87102d	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7D	http://i.dailymail.co.uk/i/pix/2018/01/04/04/47BE597400000578-0-image-m-14_1515041023376.jpg	.jpg.ldcc	220	e9c41d665695dda10fe485798bf4616c	044e73927cbd222eff2f5c29fd4765aa	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7C	http://i.dailymail.co.uk/i/pix/2018/01/04/10/47C05A1F00000578-0-image-m-47_1515061855601.jpg	.jpg.ldcc	219	8da082d47b4306b82a3acf2a25c33edd	c57cd9a835ef5cdb4ec01d2ab99237d2	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7B	http://i.dailymail.co.uk/i/pix/2018/01/04/12/47C0B9F400000578-0-image-a-28_1515068623260.jpg	.jpg.ldcc	216	961577dc9838dc53370a72b5ec7bc9c1	11ad49b4521d09a7901edbad466429b0	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T7A	http://i.dailymail.co.uk/i/pix/2018/01/04/15/linkListItem-0-47C11C2E00000578-619_154x115.jpg	.jpg.ldcc	214	af5f2d1ed25663472567b533ed25019d	747f40e57f44c4515dcca0637c77df0a	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T79	http://i.dailymail.co.uk/i/pix/2018/01/04/00/47BD178E00000578-0-image-m-20_1515025976873.jpg	.jpg.ldcc	213	1bbfd345cf2f765df8d5a1360ccf7d4a	a39faa17c60a05469c2b766a6ba97067	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T78	http://i.dailymail.co.uk/i/pix/2018/01/04/11/47C06E3600000578-0-image-a-33_1515063732493.jpg	.jpg.ldcc	212	a97cb0923bd3095185b3b37d2ee2d450	29444199a2eb41313c19f723bf933173	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T77	http://i.dailymail.co.uk/i/pix/2018/01/04/13/47C0CF4B00000578-0-image-m-81_1515070910687.jpg	.jpg.ldcc	211	d373d8c65b1eca82c46029c0573eb9ec	f16ce6f3693c636214ec0161789a1e3b	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T76	http://i.dailymail.co.uk/i/pix/2018/01/04/12/47C0A9EA00000578-0-image-a-68_1515067618229.jpg	.jpg.ldcc	210	94dad5d12cb715be219a38c2633dc2f4	b9aeddebefc16f62fa9bff2977273802	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T75	http://i.dailymail.co.uk/i/pix/2018/01/04/12/47C0AC0A00000578-0-image-m-74_1515067863985.jpg	.jpg.ldcc	209	ebe696ef87a36c5c2ce625a4227ceaa7	160db5c9c3e264e472bfa03a096f8441	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T74	http://i.dailymail.co.uk/i/pix/2018/01/04/06/47BE901000000578-0-image-m-74_1515046927933.jpg	.jpg.ldcc	207	5e73198ef62c83cc1d8f323bb0908f2e	3c95dfdab341d8c2559ae9f804143333	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T73	http://i.dailymail.co.uk/i/pix/2018/01/04/11/47C0779A00000578-0-image-m-25_1515065671646.jpg	.jpg.ldcc	205	0e4b392c6bde7218834dea0842fab311	9aa0ac0e8755bd5330b02d7a373db4ac	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T72	http://i.dailymail.co.uk/i/pix/2018/01/04/02/47BDEE5B00000578-0-image-m-19_1515032474448.jpg	.jpg.ldcc	204	75910b1eca8543b90a9f06353021619f	ad4ec96a83dd4bb622222e30f4a2dc98	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T71	http://i.dailymail.co.uk/i/pix/2018/01/04/05/47BE4D4000000578-0-image-a-32_1515042209621.jpg	.jpg.ldcc	203	1712af8eeaade788f56cac968546943d	d9a1ded62e4e34c149259791f26b1399	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T70	http://i.dailymail.co.uk/i/pix/2018/01/04/10/47C052B300000578-0-image-a-34_1515061339845.jpg	.jpg.ldcc	202	6f16089126b2d81d9cb72027494f1de6	63b682a0f030a2e9ecb7f0c925a1ac1f	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6Z	http://i.dailymail.co.uk/i/pix/2018/01/04/14/linkListItem-0-47C13FB000000578-778_154x115.jpg	.jpg.ldcc	200	a4bb02dce57eef7305227e06cfe49c6d	f05817acbb2cb24733fca6a0862ff24b	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6Y	http://i.dailymail.co.uk/i/pix/2018/01/04/03/47BE23B600000578-0-image-a-51_1515036503646.jpg	.jpg.ldcc	199	ce5efb8c3b8c2db4088dde1ea0424bcb	aaf625d7bb905ccf7e7eef2930fc9574	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6X	http://i.dailymail.co.uk/i/pix/2018/01/04/14/47C135F400000578-0-image-m-45_1515076560736.jpg	.jpg.ldcc	198	4476b59e76d672e49507e7d63c1553cd	b1508b1e21b4b81de7c0e3980bea8c85	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6W	http://i.dailymail.co.uk/i/pix/2018/01/04/14/47C0E7FB00000578-0-image-m-17_1515075632295.jpg	.jpg.ldcc	197	b9b67db7ca4996c101891a111afe9942	8cbb98a3ad8c804772b2fe47a16425a4	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6V	http://i.dailymail.co.uk/i/pix/2018/01/03/22/47BCDF3700000578-0-image-m-61_1515019693494.jpg	.jpg.ldcc	196	187b6eeac381d26d9bf2de45eb9e2aad	ce1051bc6485419961d4d8f6c2ca5fbf	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6U	http://i.dailymail.co.uk/i/pix/2018/01/04/15/47C1720900000578-0-image-m-40_1515080408630.jpg	.jpg.ldcc	195	a8ea2e2fc3de3ee0947a0f9e14287966	2dc4204fd77eb6fde16aef137e404a97	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6T	http://i.dailymail.co.uk/i/pix/2018/01/04/07/47BEFC2900000578-0-image-m-36_1515051098212.jpg	.jpg.ldcc	193	eace904748767574872e732a9eed1c10	db0c3a4194adf1af2fee8c9043223b60	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6S	http://i.dailymail.co.uk/i/pix/2018/01/04/16/47C1A57900000578-0-image-m-63_1515084158084.jpg	.jpg.ldcc	192	625ad63d7812ad8d24a43e6fb6a73a2b	769ef477b344f324d7815bfe89252b2f	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6R	http://i.dailymail.co.uk/i/pix/2018/01/04/15/47C1590400000578-0-image-a-70_1515078315213.jpg	.jpg.ldcc	191	660eebd85696f2ea5999d4f8effbd346	eb16d77e0f8b7d6c442fa46ea1211314	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6Q	http://i.dailymail.co.uk/i/pix/2018/01/04/15/47C179CD00000578-0-image-m-14_1515081075744.jpg	.jpg.ldcc	190	9bf9cc21e91d7784f29fdd604f772f74	94c68a726511e2041b55cf89297d55e7	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6P	http://i.dailymail.co.uk/i/pix/2018/01/04/12/47C08ED400000578-0-image-a-35_1515069219490.jpg	.jpg.ldcc	189	3e71b7bff67104be2fb08d0a4ba9a237	8c74946d3c347d277a345b2a37a918f5	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6O	http://i.dailymail.co.uk/i/pix/2018/01/04/11/47C0A0CA00000578-0-image-m-59_1515066724484.jpg	.jpg.ldcc	188	209848fba5ec1fbf557a4db45b770243	3af5bb49dbe11613cc1ee3b919abc577	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6N	http://i.dailymail.co.uk/i/pix/2018/01/04/09/47C03A7D00000578-0-image-m-30_1515059436935.jpg	.jpg.ldcc	187	10d5a67d7d0209166cdba7339e20d35d	e10293050ab9922a22cf8cc8672d39c5	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6M	http://i.dailymail.co.uk/i/pix/2018/01/04/17/47C1CF9700000578-0-image-a-30_1515087093889.jpg	.jpg.ldcc	186	5b018ad39cfdc04d3f0babb1812f2e65	32052fc79c85a8293ba53392cbbb2616	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6L	http://i.dailymail.co.uk/i/pix/2018/01/04/11/47C06C4A00000578-0-image-m-50_1515064548906.jpg	.jpg.ldcc	185	e4061f94a13a212b08b957b94fa1da9c	a4d2fbf0b47114473642b4a31e2e9c01	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6K	http://i.dailymail.co.uk/i/pix/2018/01/03/20/47BB3F3500000578-0-image-a-55_1515010893705.jpg	.jpg.ldcc	184	d670151f5c93280f8f84bc08339d9685	7f11fe950c6ffb1a01ab966af6782afd	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6J	http://i.dailymail.co.uk/i/pix/2018/01/04/17/47C1ADB100000578-0-image-m-32_1515085214220.jpg	.jpg.ldcc	182	495092c2a2f2c9dc5f23634dc046f9e9	d483c96ef75bc6c733488415d3c345df	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6I	http://i.dailymail.co.uk/i/pix/2018/01/04/14/47C1305700000578-0-image-m-55_1515076536235.jpg	.jpg.ldcc	181	2bf16158af3b29f4ae8b779dc067546b	ce810fc1b673d4fe9bed5cc103945f48	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6H	http://i.dailymail.co.uk/i/pix/2018/01/04/16/47C1A98800000578-0-image-a-33_1515084755866.jpg	.jpg.ldcc	180	5ddf56652d72b0ff9125b63d3db0c3cb	b65fe7df3e7387691d08e23b5b8de90d	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6G	http://i.dailymail.co.uk/i/pix/2018/01/04/18/47C2060800000578-0-image-a-28_1515091306229.jpg	.jpg.ldcc	177	331ccc7f1aef6b97aa4b546d87eb23f1	a10ba27cb6312c58d89178e35afbeb86	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6F	http://i.dailymail.co.uk/i/pix/2018/01/04/10/47C05D7500000578-0-image-m-21_1515061764597.jpg	.jpg.ldcc	176	bb046b0f771d3a821f761e5fcf707d2d	8a5e40b28fb92231efa49d9c36e1c33e	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6E	http://i.dailymail.co.uk/i/pix/2018/01/04/14/47C10F9300000578-0-image-m-21_1515074396715.jpg	.jpg.ldcc	175	9631dc307148032c90ba82a27eb24c77	fcb3cb6fca91c5f09c56ede0f9108356	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6D	http://i.dailymail.co.uk/i/pix/2018/01/04/16/47C1A44100000578-0-image-m-79_1515083894733.jpg	.jpg.ldcc	174	8d7218d092b1040798d56852d6234e8a	537cd1352848f52101163178393d2692	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6C	http://i.dailymail.co.uk/i/pix/2018/01/04/17/47C1C9C500000578-0-image-m-17_1515087784356.jpg	.jpg.ldcc	173	2beb87f708885b93bbb5f43790e18893	27badbea53fdf96ddf7d678619400e4a	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6B	http://i.dailymail.co.uk/i/pix/2018/01/04/17/47C1A23100000578-0-image-m-19_1515087100915.jpg	.jpg.ldcc	170	eba39b436af31aba135aedf74387b71a	6b7892205db0e521c7f0bbe81c7d1592	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T6A	http://i.dailymail.co.uk/i/pix/2018/01/04/20/47C24DBD00000578-0-image-a-78_1515097541234.jpg	.jpg.ldcc	169	fa0969b7bdd31ef1377ae657679ec632	318757bb3a6971abc548c4f8c197a044	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T69	http://i.dailymail.co.uk/i/pix/2018/01/04/20/47C239DF00000578-0-image-a-27_1515096005715.jpg	.jpg.ldcc	168	2e12f16bfe3003756eb921156ff55407	f1e0c4fba03c7027358bb57a674c3a7c	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T68	http://i.dailymail.co.uk/i/pix/2018/01/04/19/47C214FA00000578-0-image-m-70_1515093880615.jpg	.jpg.ldcc	167	bbda4f506e94e868ce8b7cc5fda01fe7	8ec470cd31ddb28dc41e4f4c18e09e43	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T67	http://i.dailymail.co.uk/i/pix/2018/01/04/18/47C1EBDD00000578-0-image-m-58_1515090627880.jpg	.jpg.ldcc	164	f00b277065bfb98135557f9d03b78b00	ad36e86078f4da29af590f42c0d7b296	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T66	http://i.dailymail.co.uk/i/pix/2018/01/04/19/47C22BAF00000578-0-image-m-85_1515094715988.jpg	.jpg.ldcc	163	bf31e9ca803515c3a772091a5a679653	77c288dc5f51faf6abf8837580a54b86	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T65	http://i.dailymail.co.uk/i/pix/2018/01/04/17/47C1BB2100000578-0-image-m-68_1515086894592.jpg	.jpg.ldcc	161	c1fd697d21248875c83d59f4fe0a07b4	f09547eb8a094e56f74e0ac0534b3145	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T64	http://i.dailymail.co.uk/i/pix/2018/01/04/18/47C1733D00000578-0-image-m-41_1515090282931.jpg	.jpg.ldcc	160	84b9181dd4edb23a143ac46541206ceb	e75a14781cb1f8e3024360e7e766f416	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T63	http://i.dailymail.co.uk/i/pix/2018/01/04/18/47C1F73A00000578-0-image-a-44_1515091374963.jpg	.jpg.ldcc	159	4555aa0c68f5b22e871e17f6bf58cd16	64aed0e79c7b86d2e9e366a489c1e7d3	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T62	http://i.dailymail.co.uk/i/pix/2018/01/04/16/47C1954700000578-0-image-m-33_1515082705774.jpg	.jpg.ldcc	158	cbea2d19c1acfa789850a68152a31b95	5b13aa821d3698a1ff6d6a7eedabb05e	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T61	http://i.dailymail.co.uk/i/pix/2018/01/04/15/47C16B1800000578-0-image-a-54_1515079689397.jpg	.jpg.ldcc	155	b80d43424749a3196f94f497d897dbd5	84c7eccdf2c1bf5ef7261d300af8f236	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T60	http://i.dailymail.co.uk/i/pix/2018/01/04/16/47C1A17D00000578-0-image-m-16_1515084043019.jpg	.jpg.ldcc	153	374e535c856eec38abc92a35f1dca07d	18426c6c29c9b0ca8a63295a88599acb	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5Z	http://i.dailymail.co.uk/i/pix/2018/01/04/18/47C1CC9A00000578-0-image-m-32_1515090827601.jpg	.jpg.ldcc	151	1ddfe93567c0b6d14e249f1c95e6bb89	a46b527e9fc8747cac6416f546841ab6	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5Y	http://i.dailymail.co.uk/i/pix/2018/01/03/20/47BC382700000578-0-image-a-32_1515010566760.jpg	.jpg.ldcc	150	606971571fe1cd596bb71f2654a30632	3fb3794a494931acbfc3c197b0390c13	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5X	http://i.dailymail.co.uk/i/pix/2018/01/04/23/47C4A4D700000578-0-image-m-24_1515109192354.jpg	.jpg.ldcc	149	9bd3a712f9968a2dd54dbd94701f0e2b	58ee8e24d8b77d1f71783d4b5ed5c12c	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5W	http://i.dailymail.co.uk/i/pix/2018/01/04/23/47C48DCC00000578-0-image-m-62_1515106917110.jpg	.jpg.ldcc	148	716d4562c88735caca7b1058caf19273	1bbc1774b53de6e93ccb3396f6ff3899	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5V	http://i.dailymail.co.uk/i/pix/2018/01/05/00/47C2463B00000578-0-image-a-26_1515110795747.jpg	.jpg.ldcc	146	fbd98b4a07d4bbe99037d0f72f24de71	54ab5f26f31b00a1edf96551cfb6098b	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5U	http://i.dailymail.co.uk/i/pix/2018/01/04/20/47C25D5500000578-0-image-m-88_1515099141061.jpg	.jpg.ldcc	144	313c4fcee7276edec975b5be608cfc03	21e56b0116f9107dd2f222783c9c07f9	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5T	http://i.dailymail.co.uk/i/pix/2018/01/04/21/47C448B900000578-0-image-a-68_1515102923473.jpg	.jpg.ldcc	143	42ccb4ccebf6e2b754716205d01aee53	6b91eda1a5b889acb478b99a5a1a4579	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5S	http://i.dailymail.co.uk/i/pix/2018/01/05/00/47C4CA0200000578-0-image-a-57_1515112260164.jpg	.jpg.ldcc	142	d31ec6a17be05d743c6a525d9071f7c5	df259687b0b1590a851744ef3fc539a6	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5R	http://i.dailymail.co.uk/i/pix/2018/01/05/10/47C6774100000578-0-image-m-10_1515147432974.jpg	.jpg.ldcc	141	db24f178e3a55d67e16a3c128b11d5e0	a18cddeab742da3ef948fc3709a52379	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5Q	http://i.dailymail.co.uk/i/pix/2018/01/04/19/47C21F1C00000578-0-image-a-47_1515093627401.jpg	.jpg.ldcc	140	05b3f859205d90b6a09711e9c2f21819	c6034e9afa2a1f58de8d1b9f89868876	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5P	http://i.dailymail.co.uk/i/pix/2018/01/05/03/47C50CD500000578-0-image-a-21_1515121719862.jpg	.jpg.ldcc	139	f012ea5bb512a029ebd97789b3dec4c0	1d323d0263e756dc70940fcf2b3149bb	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5O	http://i.dailymail.co.uk/i/pix/2018/01/05/00/47C4C44700000578-0-image-a-35_1515112633542.jpg	.jpg.ldcc	135	dc0d3268fbd7bb6aa4765546c8b1c69b	11e865b636f991a87edeac647922cecd	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5N	http://i.dailymail.co.uk/i/pix/2018/01/05/08/47C5FD5C00000578-0-image-m-19_1515142631365.jpg	.jpg.ldcc	134	a5075b16e92b8a5fbb6c5158dc650d71	462cb211c9a681f5f311b4e481f72c24	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5M	http://i.dailymail.co.uk/i/pix/2018/01/04/21/47C43D2E00000578-0-image-a-16_1515102934619.jpg	.jpg.ldcc	133	9588944c673776adf4a33f93a0f1f5b4	2d5b8f3d94435e24558b1356304165d4	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5L	http://i.dailymail.co.uk/i/pix/2018/01/05/01/47C4F47300000578-0-image-a-59_1515117370910.jpg	.jpg.ldcc	132	c0c3833ed97d217928d41ec7a25b16a1	309af9769c46e6ab918037d7ddfcb82f	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5K	http://i.dailymail.co.uk/i/pix/2018/01/04/20/47C247F100000578-0-image-m-77_1515097077553.jpg	.jpg.ldcc	131	4fed7e5c16ee01cf5f5c0478593f1ca8	4f2f5d3dc883f9999bc5074e7d143d45	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5J	http://i.dailymail.co.uk/i/pix/2018/01/05/00/47C4B79800000578-0-image-a-17_1515113620079.jpg	.jpg.ldcc	130	1a371f7b407a1a367a352fef44ad99ee	c7ceac99aea18d265ccda43c8cefdd01	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5I	http://i.dailymail.co.uk/i/pix/2018/01/05/01/47C4D19C00000578-0-image-a-36_1515115372993.jpg	.jpg.ldcc	129	a79cb65e0031b7b926b8e21ba8ffcaa8	25440f09829a0e6553df1e24cbadf28f	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5H	http://i.dailymail.co.uk/i/pix/2018/01/04/19/47C2112200000578-0-image-m-45_1515095950712.jpg	.jpg.ldcc	128	d1f83908e3a0118a82e985a7473f75c9	3ba3e7b7e6dd92e38a36b36c64ea0997	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5G	http://i.dailymail.co.uk/i/pix/2018/01/05/00/47C4A42100000578-0-image-m-73_1515110433748.jpg	.jpg.ldcc	127	d843a23909e8b1bf084cb34e85e5bde4	e5cf013578a935054e4f77a1ae7e778b	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5F	http://i.dailymail.co.uk/i/pix/2018/01/05/01/47C4F00100000578-0-image-m-30_1515116422180.jpg	.jpg.ldcc	126	e297ac8c0ac9ad473d4add7e2731581f	b6bc7673b9526c7e9a1eea79965f0fda	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5E	http://i.dailymail.co.uk/i/pix/2018/01/05/09/47C639E000000578-0-image-m-54_1515145756316.jpg	.jpg.ldcc	124	c538fb507d75623ca0ba668d0815fa40	81d8daee2c6f9d17731499a770670f76	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5D	http://i.dailymail.co.uk/i/pix/2018/01/05/01/47C4ED9900000578-0-image-a-76_1515115941426.jpg	.jpg.ldcc	122	efcaa61c87f84762f474c33c8df19f94	f18cc7e87a721099d96a93b1f87b6498	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5C	http://i.dailymail.co.uk/i/pix/2018/01/05/11/47C7BDB100000578-0-image-m-11_1515153117486.jpg	.jpg.ldcc	121	adb9932e179b40bdb325792091e662bc	e81949b10d1746b344f0b378e2c7d871	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5B	http://i.dailymail.co.uk/i/pix/2018/01/04/21/47C4423D00000578-0-image-m-25_1515102502472.jpg	.jpg.ldcc	120	cd49ebbb4309e4cf84b970881b3ea091	0609fe4f2996c7809f60f432d488dda2	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T5A	http://i.dailymail.co.uk/i/pix/2018/01/05/03/47C50D8900000578-0-image-a-37_1515124200261.jpg	.jpg.ldcc	118	c51b926f91888c4d48006ea1b7499cd1	300a57a16897b7951873c76ab0684a1d	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T59	http://i.dailymail.co.uk/i/pix/2018/01/05/08/47C6086A00000578-0-image-m-28_1515142286806.jpg	.jpg.ldcc	117	63940442b1d0c8141428b85fc261a783	ea497140819b6d13aae9d61872017a33	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T58	http://i.dailymail.co.uk/i/pix/2018/01/05/05/47C5681800000578-0-image-m-55_1515130577439.jpg	.jpg.ldcc	116	e5ee283ca556ddff01cf62357db1413d	35b1f913cc733c33a4e28c33cc1dd44f	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T57	http://i.dailymail.co.uk/i/pix/2018/01/05/04/47C5609400000578-0-image-m-73_1515127653186.jpg	.jpg.ldcc	115	a0d4f1105c0bed20f03db65f1690d809	93fdc7fd6de40ef5764e4de2ac36d3d5	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T56	http://i.dailymail.co.uk/i/pix/2018/01/05/09/47C6563300000578-0-image-a-11_1515144745236.jpg	.jpg.ldcc	114	d663aedb940fe3df4214b54af4970211	155c6c76fd51f7e4c92d3f8575c8a821	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T55	http://i.dailymail.co.uk/i/pix/2018/01/05/11/47C6B5D100000578-0-image-m-44_1515151934951.jpg	.jpg.ldcc	111	10a7ad7f46cdeb31aad3c8781fbf00c5	98c4f2ba20a29e264d75bd386cdb99e2	2018-01-05	2014-10-31	present
LDC2018E01	V2.0	IC0011T08	IC0011T54	http://i.dailymail.co.uk/i/pix/2018/01/05/12/47C7CE7200000578-0-image-a-64_1515153868498.jpg	.jpg.ldcc	110	22a06572c8efba1441c37c592fcb41e6	7df95d7c20b42cac63b6c7707137e0be	2018-01-05	2014-10-31	present
